Python Web开发,北京中美加国际咨询有限公司,北京-东城区,200元/天,1.参与留学申请服务系统的新功能研发、测试和维护2.持续优化系统使用体验，修复bug职位要求：-会python编程，熟悉python语言的基本语法-有较强的学习能力&&分析解决问题的能力-了解Django框架-了解web前端知识，HTML，CSS和JavaScript，能够使用Bootstrap等前端UI框架加分项：-有过web前端/后端/全栈开发经验或相关项目-良好的代码风格-了解mysql数据库及sql语法-了解git基本操作职能类别：Web前端开发网站维护工程师关键字：python编程CSSJavaScriptWeb开发微信分享
算法工程师（Java/Scala/Python/R方向）,北京中能博泰科技有限公司,北京-海淀区,1.5-3万/月,【岗位职责】利用算法和模型对于能源电力、石油石化、先进智造等行业的设备系统可靠性、寿命与风险管理，经营管理领域如成本动态分析、库存与供应链优化等的核心算法模型进行研究开发，与经验丰富的算法科学家一起工作，跟踪前沿的算法研究，并攻克相关难题。【任职资格】1.研究生及以上学历，数学、统计学、运筹学、系统工程、控制理论与自动化、计算机等相关专业；2.2年左右机器学习、大数据挖掘、运筹优化等相关领域经验；3.要求算法与数学建模思维良好，善于将业务问题抽象为模型算法问题；4.熟悉SPSS、SAS或者Matlab者优先。5、有使用Scala/Python/R在Spark上做数据分析经验者优先。职能类别：算法工程师微信分享
python开发工程师,杭州迪普科技股份有限公司,北京-海淀区,10-20万/年,岗位职责：1、参与公司云平台产品（基于OpenStack）的系统研发；2、根据开发计划，负责公司基于OpenStack的IaaS/PaaS/SaaS云平台功能模块的详细设计、开发和单元测试工作；3、解决部署实施过程遇到的技术问题。任职资格：1、熟悉Python，有1年以上系统开发和设计经验；2、熟悉Django开发框架3、熟悉Linux系统，熟悉网络原理；4、熟悉OpenStack，CloudStack等云计算开源项目，有云计算的项目开发及运维经验者优先；以上要求至少满足两种5、本科及以上学历，计算机、通信、电子或相关专业；6、英语四级以上。职能类别：高级软件工程师软件工程师关键字：pythondjangoopenstack微信分享
Python开发工程师,北京斯普信信息技术有限公司,北京,1-1.5万/月,1、完成网络拓扑架构研发2、完成页面布局、浏览器适配、分辨率适配等功能3、完成相应模块的前端及后端功能研发4、配合完成测试以及bug修复任职资格：1、熟悉HTML5、CSS、JS、AJAX、JSON、Web、bootstrap等框架开发；2、熟悉拓扑功能实现，有过拓扑展示开发经验；3、熟悉不同浏览器之间的差异，熟练调试代码；4、有较强的前端布局设计、规划能力，能准确把握网站的整体风格和色彩的设计；5、熟悉python等开发语言，熟悉运维业务运作流程优先考虑；6、了解常用数据库系统，例如Oracle，MySQL等，熟悉常用的SQL语句。7、具备好的团队能力和良好的沟通能力，良好的理解力和学习能力； 职能类别：高级软件工程师关键字：Python开发微信分享
高级数据开发工程师Java/Python,同方股份有限公司,北京-海淀区,1.8-2.2万/月,"岗位职责：1、负责数据层需求分析。2、负责数据层设计，编写相关需求分析、概要设计、详细设计文档。3、负责数据层程序开发环境搭建和代码编写。4、负责装备、设备全生命周期业务建模与分析。任职资格：1.全国统招全日制高校计算机软件及相关专业本科学历及以上。3年以上信息技术产品开发经验，2年以上大数据平台和相关产品设计、研发经验； 2.两年以上MySql数据库系统管理经验，精通数据库构架设计和性能调优； 3.熟练掌握Java语言，精通MySql、MongoDB的查询、管理、维护、优化；4.熟悉Linux系统环境，了解Linux群集技术,以及离线计算或者实时计算的原理和相关技术； 5.掌握R、Python或者Matlab，有行业应用背景； 6.有Hadoop、hive、Hbase、redis、kafka、jstorm等分布式相关开发经验； 7.熟悉对结构化数据、非结构化数据、流数据的采集、存储和整合的技术实现方法；8.精通postgrsql，日常的管理和维护、以及postgrsql集群的架设；9.具备很好的沟通能力和团队精神，具有高度的责任心和主动性，能承受较大的工作压力；10.有大项目数据库和高并发量下数据库管理维护经验。职能类别：软件工程师其他微信分享"
Python开发工程师,天池创新（北京）软件技术有限公司,北京-海淀区,1.5-2万/月,岗位职责：（此岗位会进行背调，请保证简历的真实性）1、海量数据的处理与分析；2、开发自动化工具；3、开发API接口共外部调用（高并发）4、持续优化项目、性能调优等5、参与项目的技术评审、代码评审等6、参与项目需求分析、业务逻辑流程设计，技术文档编写任职要求：1、熟练使用python语言2、熟练运用linux的基础命令3、认真负责、勇于承担、自我学习能力强、善于沟通、有责任心、有良好的团队协作能力职能类别：软件工程师算法工程师微信分享
软件测试工程师（python）,南通东华软件有限公司,北京-西城区,1-1.5万/月,1、根据产品需求、场景业务用例和原型设计测试用例；2、对产品问题提出缺陷及建议，并对缺陷进行跟踪；3、与团队配合，完成产品自动化测试过程；4、根据集成接口文档，使用集成测试工具或框架进行集成接口测试。任职要求：1、熟悉软件测试基本流程，能够独立进行系统测试用例的编写；2、做事细心，责任心强；3、具备基金证券行业从业经验者优先；4、python2年以上使用经验；5、至少具备以下其中一种经验或技能：a.基金行业TA系统、估值系统、交易系统（如O32）测试经验者优先；b.3年以上B/S架构接口测试工作经验，了解2-3种接口测试工具及配合使用；c.3年以上B/S架构自动化测试经验。职能类别：软件测试关键字：python自动化B/S微信分享
Python开发工程师 RR,同方鼎欣科技股份有限公司,北京-海淀区,1.5-2万/月,"外派到：中国电信工作地点：海淀区杏石口路99号西山赢府e座技术要求：1.熟悉Python，4年以上经验，对其中的运行机制，基础对象有一定的了解2.熟练掌握Django框架，了解Tornado，Flask等Web框架3.熟悉Linux基本原理及基础应用，熟悉多线程，多进程,协程4.熟悉TCP/IP协议，对网络基础传输协议如HTTP、TCP、UDP有一定的了解，特别是HTTP协议5.熟悉mysql、redis、mongodb中的至少一种数据库应用6.熟悉基本的数据结构及算法7.了解CDN8.熟悉docker者优先9.有大型平台项目开发经验者优先10.有视频类、云相关项目经验优先职能类别：互联网软件开发工程师软件工程师关键字：DjangoCDN微信分享"
python后端开发工程师,北京科讯华通科技发展有限公司,北京,0.8-1.5万/月,1. 实现产品系统的后端服务，并和前端工程师紧密配合，确保系统按时上线并且功能完备；2. 参与产品需求分析和产品设计，在初期就围绕业务目标，发挥自己的创造力和生产力；3. 结合产品不断思考后端服务如何优化，让架构在思考和实践中不断进化。任职要求：1、计算机相关专业， 3年以上运维开发工作经验；2、精通Python，熟悉shell语言3、熟悉Linux/Unix开发环境4、熟悉Django框架，Javascrip、CSS、Html等前端技术5、熟悉HTTP协议及基于HTTP协议的API开发6、熟悉ORACLE、MySQL、MongoDB、Redis等主流数据库系统(*)7、代码风格清晰整洁，可复用，注释详细8、良好的沟通能力和团队合作精神职能类别：软件工程师关键字：软件工程师python后端开发微信分享
Python高级开发工程师,北京文泽智远信息技术有限公司,北京-海淀区,1.5-2万/月,1、使用Python，参与气象领域大数据处理系统的开发；2、辅助进行系统的需求分析和系统设计；任职要求：1、大气科学、计算机、数学或相关专业本科或以上学历；2、2年以上Python实际项目经验，熟悉Numpy、Scipy等数值处理库；3、有 Djando 框架开发经验；4、熟悉H5开发，熟悉jQuery、Bootstrap框架，有相应的项目开发经验；5、做事细心，踏实，勤奋，喜欢软件编程行业；6、能熟练阅读中英文技术文档。职能类别：高级软件工程师微信分享
FPGA验证工程师,苏州简约纳电子有限公司,北京-海淀区,1.5-3.5万/月,1.负责FPGA原形验证、产品测试、调试和应用2.开发FPGA验证环境和测试用例3.参与FPGA相关的集成测试、协助系统联调工作4.参与FPGA的资源及时序优化，分析并解决开发过程中的问题任职要求：1.计算机、电子、自动化、通信或相关专业，本科及以上学历，2-3年相关工作经验2.有Altera/Xilinx系列FPGA芯片开发经验，熟悉VCS/Vivado/Synplify等相关工具，熟练掌握Verilog/VHDL语言3.熟练ASIC代码在FPGA平台上移植工作。4.熟练使用shell/tcl/python等脚本编程语言5.了解FPGA平台的DDR3/DDR4和PCIe等的IP核配置尤佳6.具备较强的英文读写能力7.具备较强的自学能力和自制力，能够积极主动地完成相关工作8.具备较强的硬件调试能力职能类别：无线通信工程师微信分享
